Participant,Layout,metaphor,intensity,guidance approach,total_distance,speed,acceleration,jerk,in zone percentage,total time,Gender,Layout Metaphor,Layout Approach,Metaphor Approach
P8_V_2,vertical,push,linear,two_tactor,148.84,18.92,0.18,-794.86,66,6.04,Male,vertical_push,vertical_two_tactor,push_two_tactor
P8_V_2,vertical,push,linear,two_tactor,182.66,16.86,4.88,283.93,72,5.99,Male,vertical_push,vertical_two_tactor,push_two_tactor
P8_V_2,vertical,push,linear,two_tactor,341.87,15.28,5.19,144.29,95,17.0,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_H,horizontal,pull,zone,worst_axis,133.96,19.78,9.05,662.32,100,5.38,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P9_H,horizontal,pull,zone,worst_axis,1730.64,13.73,-6.22,541.75,78,85.8,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P9_H,horizontal,pull,zone,worst_axis,86.57,13.0,5.43,429.63,100,5.7,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P9_H,horizontal,pull,linear,worst_axis,605.72,12.61,2.19,470.99,55,34.05,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P9_H,horizontal,pull,linear,worst_axis,144.05,12.69,-9.73,606.54,100,8.01,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P9_H,horizontal,pull,linear,worst_axis,542.09,17.96,-8.43,965.61,83,15.4,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P9_H,horizontal,pull,zone,two_tactor,1142.05,19.84,-19.85,1082.24,12,42.77,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P9_H,horizontal,pull,zone,two_tactor,2415.87,21.84,-10.34,245.57,31,59.29,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P9_H,horizontal,pull,zone,two_tactor,484.13,13.51,-3.27,134.91,41,11.48,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P9_H,horizontal,pull,linear,two_tactor,610.89,22.29,-23.54,605.05,18,19.29,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P9_H,horizontal,pull,linear,two_tactor,326.08,25.56,16.63,138.36,63,9.46,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P9_H,horizontal,pull,linear,two_tactor,101.06,14.5,8.05,1918.92,85,5.15,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P9_H,horizontal,push,zone,two_tactor,803.49,13.54,-4.48,928.21,71,44.85,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P9_H,horizontal,push,zone,two_tactor,1196.17,16.1,-12.19,293.67,42,44.41,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P9_H,horizontal,push,zone,two_tactor,512.65,19.74,-20.99,330.26,93,19.78,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P9_H,horizontal,push,linear,two_tactor,389.57,17.48,-22.25,558.58,91,14.74,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P9_H,horizontal,push,linear,two_tactor,547.35,18.52,-7.05,1413.87,90,24.54,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P9_H,horizontal,push,linear,two_tactor,448.36,31.06,-23.03,712.02,86,8.03,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P9_H,horizontal,push,zone,worst_axis,507.36,17.48,-29.49,1157.34,93,21.47,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P9_H,horizontal,push,zone,worst_axis,1008.24,14.12,-2.11,48.06,86,41.5,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P9_H,horizontal,push,zone,worst_axis,421.84,11.99,-3.0,311.22,90,27.97,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P9_H,horizontal,push,linear,worst_axis,521.26,12.09,-0.45,22.97,84,14.26,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P9_H,horizontal,push,linear,worst_axis,355.89,20.15,-30.27,994.36,92,12.99,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P9_H,horizontal,push,linear,worst_axis,303.3,16.12,6.31,1044.4,99,14.1,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P9_V,vertical,push,linear,two_tactor,2037.73,17.61,-14.53,477.26,0,76.99,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_V,vertical,push,linear,two_tactor,744.18,11.62,-14.33,675.11,86,41.03,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_V,vertical,push,linear,two_tactor,682.3,11.48,-6.8,640.78,25,48.95,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_V,vertical,push,zone,two_tactor,619.95,12.89,-13.14,640.59,72,20.17,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_V,vertical,push,zone,two_tactor,197.4,10.31,-10.64,377.42,98,15.16,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_V,vertical,push,zone,two_tactor,1139.11,10.68,-6.09,359.34,31,61.87,Male,vertical_push,vertical_two_tactor,push_two_tactor
P9_V,vertical,push,linear,worst_axis,404.17,13.82,-12.24,953.35,79,20.22,Male,vertical_push,vertical_worst_axis,push_worst_axis
P9_V,vertical,push,linear,worst_axis,1808.26,12.11,-10.41,576.13,53,94.68,Male,vertical_push,vertical_worst_axis,push_worst_axis
P9_V,vertical,push,linear,worst_axis,150.24,12.95,-1.9,362.17,94,8.21,Male,vertical_push,vertical_worst_axis,push_worst_axis
P9_V,vertical,push,zone,worst_axis,1281.85,17.55,-15.36,224.13,28,46.48,Male,vertical_push,vertical_worst_axis,push_worst_axis
P9_V,vertical,push,zone,worst_axis,409.65,10.44,-6.58,399.69,80,30.74,Male,vertical_push,vertical_worst_axis,push_worst_axis
P9_V,vertical,push,zone,worst_axis,613.12,14.22,-4.38,606.36,39,32.14,Male,vertical_push,vertical_worst_axis,push_worst_axis
P9_V,vertical,pull,linear,worst_axis,80.88,11.15,-12.67,729.0,94,6.05,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P9_V,vertical,pull,linear,worst_axis,118.44,16.74,0.32,835.38,96,6.49,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P9_V,vertical,pull,linear,worst_axis,78.38,9.33,-3.05,477.3,100,7.69,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P9_V,vertical,pull,zone,worst_axis,76.01,8.29,-8.97,210.82,100,7.16,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P9_V,vertical,pull,zone,worst_axis,116.07,12.94,-16.46,267.64,100,7.57,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P9_V,vertical,pull,zone,worst_axis,108.29,9.93,0.02,199.29,100,9.71,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P9_V,vertical,pull,linear,two_tactor,61.18,12.85,-2.53,885.09,100,4.36,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P9_V,vertical,pull,linear,two_tactor,431.93,10.9,-9.03,361.67,46,31.2,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P9_V,vertical,pull,linear,two_tactor,87.36,10.2,0.15,317.3,100,6.73,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P9_V,vertical,pull,zone,two_tactor,374.2,11.19,-3.51,471.85,23,29.71,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P9_V,vertical,pull,zone,two_tactor,89.36,11.9,-8.01,466.73,98,6.18,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P9_V,vertical,pull,zone,two_tactor,74.99,11.1,-2.96,185.3,100,6.04,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_H,horizontal,push,linear,worst_axis,1252.54,7.72,-5.97,414.33,100,39.63,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P10_H,horizontal,push,linear,worst_axis,261.22,5.83,0.9,239.69,100,32.18,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P10_H,horizontal,push,linear,worst_axis,320.24,7.58,-1.5,44.14,78,4.2,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P10_H,horizontal,push,zone,worst_axis,389.63,6.09,-1.37,319.59,100,49.57,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P10_H,horizontal,push,zone,worst_axis,441.75,7.06,-1.0,485.38,97,44.87,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P10_H,horizontal,push,zone,worst_axis,187.36,8.5,-3.96,281.31,100,18.05,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P10_H,horizontal,push,linear,two_tactor,777.62,5.25,-0.81,241.83,61,94.51,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P10_H,horizontal,push,linear,two_tactor,302.12,5.12,0.27,262.72,100,44.93,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P10_H,horizontal,push,linear,two_tactor,200.19,5.43,-1.33,173.5,98,25.84,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P10_H,horizontal,push,zone,two_tactor,160.11,5.06,0.23,195.96,100,20.63,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P10_H,horizontal,push,zone,two_tactor,503.32,5.9,-2.45,213.7,75,52.73,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P10_H,horizontal,push,zone,two_tactor,285.12,5.29,-1.14,253.72,100,43.5,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P10_H,horizontal,pull,linear,two_tactor,225.87,7.99,-4.93,123.54,20,22.64,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P10_H,horizontal,pull,linear,two_tactor,375.64,6.82,-4.05,241.43,41,32.7,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P10_H,horizontal,pull,linear,two_tactor,360.7,6.26,-1.84,197.6,28,45.84,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P10_H,horizontal,pull,zone,two_tactor,293.19,9.96,-7.19,515.05,74,19.61,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P10_H,horizontal,pull,zone,two_tactor,468.0,6.13,-0.04,250.65,30,56.38,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P10_H,horizontal,pull,zone,two_tactor,309.38,8.94,-2.19,263.84,53,20.82,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P10_H,horizontal,pull,linear,worst_axis,383.53,6.9,-0.3,298.74,46,42.26,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P10_H,horizontal,pull,linear,worst_axis,147.82,5.48,-0.52,317.35,100,18.61,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P10_H,horizontal,pull,linear,worst_axis,98.26,6.69,-1.03,117.4,97,10.57,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P10_H,horizontal,pull,zone,worst_axis,103.59,6.23,4.23,232.0,100,13.75,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P10_H,horizontal,pull,zone,worst_axis,87.52,4.41,0.88,183.16,90,14.28,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P10_H,horizontal,pull,zone,worst_axis,81.83,7.71,-4.36,365.21,100,9.51,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P10_V,vertical,pull,zone,two_tactor,593.3,11.71,-10.68,760.08,47,29.78,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_V,vertical,pull,zone,two_tactor,755.02,13.69,-8.53,418.44,52,38.0,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_V,vertical,pull,zone,two_tactor,2926.15,12.46,-9.94,479.02,21,135.57,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_V,vertical,pull,linear,two_tactor,2805.67,12.88,-7.73,528.09,55,126.35,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_V,vertical,pull,linear,two_tactor,1123.2,15.17,-21.2,414.86,44,51.19,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_V,vertical,pull,linear,two_tactor,312.63,15.68,-14.99,745.84,98,16.15,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P10_V,vertical,pull,zone,worst_axis,655.4,12.19,-14.77,533.38,55,33.78,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P10_V,vertical,pull,zone,worst_axis,756.83,13.5,-19.05,433.94,56,34.81,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P10_V,vertical,pull,zone,worst_axis,936.43,16.12,-16.1,662.85,71,37.25,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P10_V,vertical,pull,linear,worst_axis,744.26,17.47,-15.33,744.13,31,28.29,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P10_V,vertical,pull,linear,worst_axis,144.69,16.91,-6.14,1102.37,97,6.52,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P10_V,vertical,pull,linear,worst_axis,508.79,19.83,-44.76,838.57,73,19.81,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P10_V,vertical,push,zone,worst_axis,1280.8,10.18,-15.41,457.39,62,57.88,Female,vertical_push,vertical_worst_axis,push_worst_axis
P10_V,vertical,push,zone,worst_axis,1465.01,13.37,-12.47,477.64,16,71.23,Female,vertical_push,vertical_worst_axis,push_worst_axis
P10_V,vertical,push,zone,worst_axis,467.02,11.98,-13.34,298.05,67,25.52,Female,vertical_push,vertical_worst_axis,push_worst_axis
P10_V,vertical,push,linear,worst_axis,931.43,15.86,-15.75,765.61,48,37.72,Female,vertical_push,vertical_worst_axis,push_worst_axis
P10_V,vertical,push,linear,worst_axis,447.91,12.91,-15.35,535.22,41,19.51,Female,vertical_push,vertical_worst_axis,push_worst_axis
P10_V,vertical,push,linear,worst_axis,361.18,18.44,-19.36,585.16,45,14.65,Female,vertical_push,vertical_worst_axis,push_worst_axis
P10_V,vertical,push,zone,two_tactor,1359.31,12.68,-10.2,633.07,75,62.13,Female,vertical_push,vertical_two_tactor,push_two_tactor
P10_V,vertical,push,zone,two_tactor,282.3,16.07,2.56,697.07,66,10.75,Female,vertical_push,vertical_two_tactor,push_two_tactor
P10_V,vertical,push,zone,two_tactor,697.62,13.86,-19.18,658.57,51,31.34,Female,vertical_push,vertical_two_tactor,push_two_tactor
P10_V,vertical,push,linear,two_tactor,889.75,11.37,-8.33,524.32,58,48.34,Female,vertical_push,vertical_two_tactor,push_two_tactor
P10_V,vertical,push,linear,two_tactor,3243.26,15.51,-19.1,751.04,43,136.97,Female,vertical_push,vertical_two_tactor,push_two_tactor
P10_V,vertical,push,linear,two_tactor,2721.28,13.94,-13.88,783.23,55,135.78,Female,vertical_push,vertical_two_tactor,push_two_tactor
P11_H,horizontal,pull,zone,worst_axis,145.95,17.08,-18.11,849.86,93,5.89,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P11_H,horizontal,pull,zone,worst_axis,123.97,11.13,-0.88,886.22,98,8.75,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P11_H,horizontal,pull,zone,worst_axis,66.08,12.88,-1.22,1209.93,100,4.67,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P11_H,horizontal,pull,linear,worst_axis,165.03,9.77,-1.29,569.26,79,10.28,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P11_H,horizontal,pull,linear,worst_axis,133.1,12.61,3.25,615.13,51,9.29,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P11_H,horizontal,pull,linear,worst_axis,161.85,14.55,7.63,728.9,75,7.8,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P11_H,horizontal,pull,zone,two_tactor,808.51,11.6,-2.9,699.35,75,8.95,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P11_H,horizontal,pull,zone,two_tactor,449.99,17.3,-23.26,960.21,79,21.94,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P11_H,horizontal,pull,zone,two_tactor,93.96,14.83,-9.18,701.5,100,5.53,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P11_H,horizontal,pull,linear,two_tactor,766.44,11.71,-9.64,287.08,42,23.98,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P11_H,horizontal,pull,linear,two_tactor,124.65,10.88,7.27,518.88,100,9.89,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P11_H,horizontal,pull,linear,two_tactor,607.36,17.87,4.03,889.76,48,27.05,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P11_H,horizontal,push,zone,two_tactor,95.55,9.92,-3.59,273.7,100,7.2,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P11_H,horizontal,push,zone,two_tactor,81.45,12.7,-13.66,-390.44,100,5.74,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P11_H,horizontal,push,zone,two_tactor,207.35,14.87,-1.78,299.13,94,11.15,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P11_H,horizontal,push,linear,two_tactor,150.37,12.9,-4.82,-46.68,100,10.72,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P11_H,horizontal,push,linear,two_tactor,239.42,11.1,-3.47,445.53,94,17.96,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P11_H,horizontal,push,linear,two_tactor,176.46,13.46,5.01,790.03,97,10.16,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P11_H,horizontal,push,zone,worst_axis,290.1,15.58,-37.24,912.99,83,14.63,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P11_H,horizontal,push,zone,worst_axis,399.98,12.54,-7.68,584.26,51,19.82,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P11_H,horizontal,push,zone,worst_axis,114.23,12.02,-10.77,830.38,97,7.35,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P11_H,horizontal,push,linear,worst_axis,83.37,11.46,-1.7,467.38,100,5.6,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P11_H,horizontal,push,linear,worst_axis,102.92,11.03,-10.25,364.11,91,8.26,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P11_H,horizontal,push,linear,worst_axis,125.64,13.84,-16.84,1271.34,100,6.37,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P11_V,vertical,push,linear,two_tactor,544.96,12.09,-5.63,657.45,47,25.7,Male,vertical_push,vertical_two_tactor,push_two_tactor
P11_V,vertical,push,linear,two_tactor,2697.29,12.24,-6.85,530.41,20,138.85,Male,vertical_push,vertical_two_tactor,push_two_tactor
P11_V,vertical,push,linear,two_tactor,3979.59,11.49,-10.67,433.58,49,150.63,Male,vertical_push,vertical_two_tactor,push_two_tactor
P11_V,vertical,push,zone,two_tactor,1523.52,13.23,-10.68,533.99,42,66.4,Male,vertical_push,vertical_two_tactor,push_two_tactor
P11_V,vertical,push,zone,two_tactor,1160.01,12.65,-15.11,587.59,76,44.61,Male,vertical_push,vertical_two_tactor,push_two_tactor
P11_V,vertical,push,zone,two_tactor,596.5,17.44,-13.29,631.02,53,23.18,Male,vertical_push,vertical_two_tactor,push_two_tactor
P11_V,vertical,push,linear,worst_axis,3148.34,10.52,-10.0,308.39,20,152.51,Male,vertical_push,vertical_worst_axis,push_worst_axis
P11_V,vertical,push,linear,worst_axis,359.0,14.38,-7.66,258.36,74,16.9,Male,vertical_push,vertical_worst_axis,push_worst_axis
P11_V,vertical,push,linear,worst_axis,249.9,13.14,-9.76,277.79,66,12.86,Male,vertical_push,vertical_worst_axis,push_worst_axis
P11_V,vertical,push,zone,worst_axis,1371.48,10.55,-9.69,510.84,72,74.32,Male,vertical_push,vertical_worst_axis,push_worst_axis
P11_V,vertical,push,zone,worst_axis,105.84,12.56,17.32,-418.52,96,5.86,Male,vertical_push,vertical_worst_axis,push_worst_axis
P11_V,vertical,push,zone,worst_axis,331.66,19.37,-25.79,815.0,70,12.32,Male,vertical_push,vertical_worst_axis,push_worst_axis
P11_V,vertical,pull,linear,worst_axis,71.84,9.08,-13.64,578.68,100,5.47,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P11_V,vertical,pull,linear,worst_axis,222.67,10.38,7.02,340.43,95,16.62,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P11_V,vertical,pull,linear,worst_axis,141.87,9.86,8.25,3.21,91,10.43,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P11_V,vertical,pull,zone,worst_axis,546.67,15.32,10.58,21.16,99,6.04,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P11_V,vertical,pull,zone,worst_axis,92.55,12.32,3.09,489.96,77,6.03,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P11_V,vertical,pull,zone,worst_axis,325.68,13.75,-12.87,239.07,70,14.97,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P11_V,vertical,pull,linear,two_tactor,567.05,12.55,-2.86,143.54,58,20.16,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P11_V,vertical,pull,linear,two_tactor,1382.44,13.57,-21.23,499.42,76,54.72,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P11_V,vertical,pull,linear,two_tactor,869.12,14.16,-20.6,589.95,65,31.22,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P11_V,vertical,pull,zone,two_tactor,294.94,11.57,-2.91,248.44,96,18.45,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P11_V,vertical,pull,zone,two_tactor,190.52,11.94,-11.39,491.96,98,6.25,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P11_V,vertical,pull,zone,two_tactor,453.54,12.66,-6.14,728.91,93,25.36,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_H,horizontal,push,linear,worst_axis,484.45,5.84,-1.69,187.92,25,63.86,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P12_H,horizontal,push,linear,worst_axis,130.49,6.0,0.54,198.7,100,17.53,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P12_H,horizontal,push,linear,worst_axis,90.75,6.8,0.93,515.06,100,11.39,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P12_H,horizontal,push,zone,worst_axis,484.68,6.47,0.34,148.86,77,55.37,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P12_H,horizontal,push,zone,worst_axis,82.58,6.26,0.86,479.19,100,8.22,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P12_H,horizontal,push,zone,worst_axis,272.9,8.11,-6.67,332.58,98,28.01,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P12_H,horizontal,push,linear,two_tactor,173.98,10.01,-3.28,-105.99,96,12.08,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P12_H,horizontal,push,linear,two_tactor,315.25,7.93,2.28,294.47,53,31.34,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P12_H,horizontal,push,linear,two_tactor,300.26,7.12,-0.18,157.41,66,33.43,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P12_H,horizontal,push,zone,two_tactor,386.24,5.59,-2.28,-10.1,100,10.26,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P12_H,horizontal,push,zone,two_tactor,135.28,5.55,-0.37,295.15,100,17.36,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P12_H,horizontal,push,zone,two_tactor,300.28,6.94,-2.93,148.42,48,32.41,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P12_H,horizontal,pull,linear,two_tactor,435.97,7.05,-0.99,267.72,94,51.66,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P12_H,horizontal,pull,linear,two_tactor,73.3,7.9,-3.4,427.57,100,8.91,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P12_H,horizontal,pull,linear,two_tactor,98.74,6.74,-3.66,324.25,100,12.02,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P12_H,horizontal,pull,zone,two_tactor,94.31,8.56,-2.57,142.42,95,9.56,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P12_H,horizontal,pull,zone,two_tactor,223.38,6.98,-2.0,271.42,82,22.8,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P12_H,horizontal,pull,zone,two_tactor,66.24,6.47,1.21,319.8,100,8.26,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P12_H,horizontal,pull,linear,worst_axis,68.12,5.7,3.22,247.41,100,6.92,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P12_H,horizontal,pull,linear,worst_axis,97.11,6.46,0.16,77.41,100,12.4,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P12_H,horizontal,pull,linear,worst_axis,225.24,6.49,-3.02,334.71,85,23.83,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P12_H,horizontal,pull,zone,worst_axis,330.28,7.26,0.18,304.65,57,37.55,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P12_H,horizontal,pull,zone,worst_axis,339.99,7.08,-0.98,199.27,100,39.78,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P12_H,horizontal,pull,zone,worst_axis,185.68,6.96,2.14,157.32,100,20.44,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P12_V,vertical,pull,zone,two_tactor,598.97,7.75,-4.49,257.63,42,59.98,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_V,vertical,pull,zone,two_tactor,370.5,10.25,-2.56,450.42,59,28.97,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_V,vertical,pull,zone,two_tactor,348.67,9.1,-10.63,166.5,50,28.58,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_V,vertical,pull,linear,two_tactor,160.37,12.11,1.69,252.93,100,11.3,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_V,vertical,pull,linear,two_tactor,91.12,13.09,18.62,943.82,100,5.88,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_V,vertical,pull,linear,two_tactor,167.13,9.23,-12.95,504.41,97,14.41,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P12_V,vertical,pull,zone,worst_axis,102.13,8.69,-10.0,238.97,100,8.25,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P12_V,vertical,pull,zone,worst_axis,569.56,8.95,-4.8,475.51,51,47.62,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P12_V,vertical,pull,zone,worst_axis,111.48,10.76,-3.82,499.23,96,7.67,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P12_V,vertical,pull,linear,worst_axis,319.87,9.9,-6.94,209.03,76,23.65,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P12_V,vertical,pull,linear,worst_axis,243.96,5.42,-2.9,115.99,59,24.45,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P12_V,vertical,pull,linear,worst_axis,264.37,10.46,-4.12,307.0,78,21.61,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P12_V,vertical,push,zone,worst_axis,237.3,8.73,-5.94,421.49,78,19.89,Female,vertical_push,vertical_worst_axis,push_worst_axis
P12_V,vertical,push,zone,worst_axis,225.13,8.91,-3.88,-55.18,79,21.83,Female,vertical_push,vertical_worst_axis,push_worst_axis
P12_V,vertical,push,zone,worst_axis,528.8,10.59,-8.19,240.74,50,36.99,Female,vertical_push,vertical_worst_axis,push_worst_axis
P12_V,vertical,push,linear,worst_axis,323.76,10.46,-3.06,417.19,65,26.01,Female,vertical_push,vertical_worst_axis,push_worst_axis
P12_V,vertical,push,linear,worst_axis,156.42,9.21,-11.18,106.58,98,14.42,Female,vertical_push,vertical_worst_axis,push_worst_axis
P12_V,vertical,push,linear,worst_axis,277.26,11.63,-7.58,96.56,52,20.47,Female,vertical_push,vertical_worst_axis,push_worst_axis
P12_V,vertical,push,zone,two_tactor,713.74,8.92,-8.12,312.11,86,52.67,Female,vertical_push,vertical_two_tactor,push_two_tactor
