P1D,Trial,Layout,Metaphor,Strategy,Intensity,Time (s),Gender,Distance,M1,M2,M3,M4,M5,M6,Ineraction_L_M,,Speed,Acceleration,Jerk,Interaction_M_A,Speed_95,Acceleration_95,Jerk_95
1,1,Vertical,Push,Two-tactor,Linear,86.34,Male,946.65,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,11.46,-6.74,648.45,Push_Two_tactor,53.75,445.52,19602.77
1,2,Vertical,Push,Two-tactor,Linear,26.28,Male,354.04,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,12.13,-0.8,-301.86,Push_Two_tactor,35.44,376.17,15981.23
1,3,Vertical,Push,Two-tactor,Linear,28.49,Male,365.54,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,22.57,6.27,1611.7,Push_Two_tactor,65.61,763.5,29552.72
1,4,Vertical,Push,Two-tactor,Zone,24.08,Male,635.5,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,17.49,-3.67,998.85,Push_Two_tactor,54.87,542.2,22100.24
1,5,Vertical,Push,Two-tactor,Zone,21.78,Male,292.19,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,13.39,-3.11,206.01,Push_Two_tactor,41.87,434.57,16393.78
1,6,Vertical,Push,Two-tactor,Zone,9.72,Male,164.07,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,24.43,5.48,208.57,Push_Two_tactor,50.63,536.38,19081.05
1,7,Vertical,Push,Worst-axis,Linear,15.23,Male,822.97,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,15.05,-6.65,907.92,Push_Worst_axis,51.34,500.5,17976.94
1,8,Vertical,Push,Worst-axis,Linear,17.25,Male,247.21,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,20.24,-2.27,1258.13,Push_Worst_axis,78.76,1074.37,50449.16
1,9,Vertical,Push,Worst-axis,Linear,9.49,Male,101.47,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,19.28,-24.07,839.75,Push_Worst_axis,50.95,548.95,19398.57
1,10,Vertical,Push,Worst-axis,Zone,12.95,Male,243.35,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,37.38,7.87,3180.22,Push_Worst_axis,117.93,1526.2,69758.07
1,11,Vertical,Push,Worst-axis,Zone,16.48,Male,198.55,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,15.91,-3.81,919.07,Push_Worst_axis,49.96,719.67,28916.85
1,12,Vertical,Push,Worst-axis,Zone,9.71,Male,145.64,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Push,,16.72,-13.09,350.65,Push_Worst_axis,52.01,669.5,23420.77
1,13,Vertical,Pull,Worst-axis,Linear,6.98,Male,116.57,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,15.55,2.01,306.82,Pull_Worst_axis,41.46,462.38,17311.37
1,14,Vertical,Pull,Worst-axis,Linear,9.52,Male,190.89,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,12.85,-9.33,528.2,Pull_Worst_axis,44.65,558.5,23213.7
1,15,Vertical,Pull,Worst-axis,Linear,5.67,Male,85.16,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,26.86,-27.06,1266.38,Pull_Worst_axis,57.09,737.8,21903.95
1,16,Vertical,Pull,Worst-axis,Zone,3.09,Male,80.86,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,12.34,-5.79,983.79,Pull_Worst_axis,40.48,421.47,17353.6
1,17,Vertical,Pull,Worst-axis,Zone,3.75,Male,49.39,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,16.58,-4.88,1161.55,Pull_Worst_axis,45.17,591.29,23900.11
1,18,Vertical,Pull,Worst-axis,Zone,3.06,Male,66.06,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,15.81,-17.05,508.91,Pull_Worst_axis,42.53,571.7,24116.97
1,19,Vertical,Pull,Two-tactor,Linear,6.78,Male,354.39,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,8.85,-9.1,571.3,Pull_Two_tactor,39.92,478.93,14639.48
1,20,Vertical,Pull,Two-tactor,Linear,15.77,Male,260.45,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,16.08,-3.12,1563.52,Pull_Two_tactor,69.18,719.28,34584.8
1,21,Vertical,Pull,Two-tactor,Linear,10.07,Male,108.02,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,5.71,-0.08,191.58,Pull_Two_tactor,26.17,231.17,10232.45
1,22,Vertical,Pull,Two-tactor,Zone,50.25,Male,764.7,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,15.88,-12.1,1790.08,Pull_Two_tactor,95.6,819.91,27204.08
1,23,Vertical,Pull,Two-tactor,Zone,46.02,Male,711.48,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,22.66,7.38,1141.55,Pull_Two_tactor,57.55,723.96,29309
1,24,Vertical,Pull,Two-tactor,Zone,17.53,Male,250.79,8.2,4.6,4.9,8.5,7.6,10.2,Vertical_Pull,,22.38,6,2206.28,Pull_Two_tactor,84.13,1215.09,57726.52
1,25,Horizontal,Pull,Worst-axis,Zone,17.1,Male,305.57,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,7.76,-1.14,134.29,Pull_Worst_axis,29.95,268.87,10094.03
1,26,Horizontal,Pull,Worst-axis,Zone,6.58,Male,95.78,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,10.28,-8.07,591.41,Pull_Worst_axis,35.28,372.71,13960.13
1,27,Horizontal,Pull,Worst-axis,Zone,4.34,Male,114.61,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,9.87,-2,519.69,Pull_Worst_axis,33.25,315.16,11225.54
1,28,Horizontal,Pull,Worst-axis,Linear,9.47,Male,215.53,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,11.24,-6.34,605.6,Pull_Worst_axis,37.86,451.02,15790.21
1,29,Horizontal,Pull,Worst-axis,Linear,15.64,Male,266.31,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,9.78,0.6,518.53,Pull_Worst_axis,40.76,313.64,12724.33
1,30,Horizontal,Pull,Worst-axis,Linear,6.04,Male,158.45,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,10.21,2.97,405.98,Pull_Worst_axis,49.28,539,19842.73
1,31,Horizontal,Pull,Two-tactor,Zone,17.98,Male,506.59,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,8.71,1.32,650.61,Pull_Two_tactor,34.3,279.53,9374.45
1,32,Horizontal,Pull,Two-tactor,Zone,10.69,Male,292.23,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,8.45,-11.61,422.88,Pull_Two_tactor,46.09,421.35,15630.1
1,33,Horizontal,Pull,Two-tactor,Zone,5.69,Male,124,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,6.2,-3.04,288.03,Pull_Two_tactor,36.44,291.15,7850.99
1,34,Horizontal,Pull,Two-tactor,Linear,7.77,Male,375.84,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,12.29,-1.87,583.45,Pull_Two_tactor,54.44,566.75,19941.22
1,35,Horizontal,Pull,Two-tactor,Linear,22.18,Male,458.32,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,8.68,1.17,246.42,Pull_Two_tactor,32.84,266.16,10282.94
1,36,Horizontal,Pull,Two-tactor,Linear,8.72,Male,175.2,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Pull,,10.8,-3.03,472.41,Pull_Two_tactor,43.7,459.28,13565.14
1,37,Horizontal,Push,Two-tactor,Zone,5.74,Male,428.51,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,10.56,-9.11,9.2,Push_Two_tactor,48.26,384.21,14156.72
1,38,Horizontal,Push,Two-tactor,Zone,33.35,Male,558.33,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,16.11,-9.29,1118.49,Push_Two_tactor,55.47,502.58,18318.69
1,39,Horizontal,Push,Two-tactor,Zone,3.4,Male,91.45,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,12.13,-8.82,627.16,Push_Two_tactor,45.5,391.66,13644.86
1,40,Horizontal,Push,Two-tactor,Linear,6.15,Male,93.43,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,19.01,-9.77,2536.98,Push_Two_tactor,70.23,819.79,24572.01
1,41,Horizontal,Push,Two-tactor,Linear,12.23,Male,239.22,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,10.42,1.72,315.15,Push_Two_tactor,33.42,381.51,13681.83
1,42,Horizontal,Push,Two-tactor,Linear,20.94,Male,396.62,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,19.13,-6.77,1170.47,Push_Two_tactor,46.25,473.18,15353.27
1,43,Horizontal,Push,Worst-axis,Zone,6.85,Male,307.16,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,10.53,-21.28,995.95,Push_Worst_axis,46.53,533.45,15130.42
1,44,Horizontal,Push,Worst-axis,Zone,8.2,Male,203.91,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,11.97,-2.8,556.56,Push_Worst_axis,39.07,344.34,12202.06
1,45,Horizontal,Push,Worst-axis,Zone,11.7,Male,110.64,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,8.29,-0.9,172.89,Push_Worst_axis,28.45,247.51,8786.15
1,46,Horizontal,Push,Worst-axis,Linear,5.71,Male,168.9,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,11.86,-7.15,364.22,Push_Worst_axis,39.9,375.92,13928.77
1,47,Horizontal,Push,Worst-axis,Linear,3.86,Male,99.36,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,10.58,-7.86,270.69,Push_Worst_axis,42.25,364.94,14214.7
1,48,Horizontal,Push,Worst-axis,Linear,14.34,Male,461.95,8.2,4.6,4.9,8.5,7.6,10.2,Horizontal_Push,,10.96,-4.74,469.85,Push_Worst_axis,38.52,309.51,11380.36
2,1,Horizontal,Push,Worst-axis,Linear,24.54,Male,169.62,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,11.09,-2.51,1.59,Push_Worst_axis,33.76,365.41,11840.29
2,2,Horizontal,Push,Worst-axis,Linear,16.49,Male,186.12,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,16.21,-11.93,727.4,Push_Worst_axis,60.83,543.18,18727.95
2,3,Horizontal,Push,Worst-axis,Linear,17.81,Male,142.68,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,15.74,-22.42,1132.18,Push_Worst_axis,53.33,673.6,25647.87
2,4,Horizontal,Push,Worst-axis,Zone,11.36,Male,446.27,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,21.51,-11.28,1202.82,Push_Worst_axis,62.58,606.03,20305.85
2,5,Horizontal,Push,Worst-axis,Zone,14.99,Male,142.92,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,15.2,13.62,1180.93,Push_Worst_axis,63.03,629.45,26149.98
2,6,Horizontal,Push,Worst-axis,Zone,8.72,Male,79,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,25.16,-27.74,642.22,Push_Worst_axis,89.56,758.81,28861.97
2,7,Horizontal,Push,Two-tactor,Linear,19.56,Male,170.31,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,23.44,-26.62,1517.48,Push_Two_tactor,95.28,999.45,42222.66
2,8,Horizontal,Push,Two-tactor,Linear,63.31,Male,816.27,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,21.32,-34.26,1183.65,Push_Two_tactor,80.63,1050.62,44020.74
2,9,Horizontal,Push,Two-tactor,Linear,24.71,Male,274.47,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,17.79,-4.59,672.11,Push_Two_tactor,74.57,761.36,32806.39
2,10,Horizontal,Push,Two-tactor,Zone,15.06,Male,163.92,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,24.19,-42.73,1070.21,Push_Two_tactor,186.78,2517.09,113144.65
2,11,Horizontal,Push,Two-tactor,Zone,23.11,Male,291.32,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,13.13,-7.1,409.22,Push_Two_tactor,50.62,391.02,15955.43
2,12,Horizontal,Push,Two-tactor,Zone,17.64,Male,207.59,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Push,,13.55,-3.95,590.67,Push_Two_tactor,31.27,347.98,12318.18
2,13,Horizontal,Pull,Two-tactor,Linear,18.17,Male,196.99,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,14.08,-4.91,502.35,Pull_Two_tactor,55.13,441.33,16149.67
2,14,Horizontal,Pull,Two-tactor,Linear,5.04,Male,48.9,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,19.78,-9.7,1445.13,Pull_Two_tactor,68.62,716.35,24466.6
2,15,Horizontal,Pull,Two-tactor,Linear,14.8,Male,199.83,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,16.16,-7.49,527.44,Pull_Two_tactor,49.48,470.95,20716.87
2,16,Horizontal,Pull,Two-tactor,Zone,48.27,Male,1035.16,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,17.54,-7.73,241.92,Pull_Two_tactor,63.41,533.17,19735.8
2,17,Horizontal,Pull,Two-tactor,Zone,18.25,Male,270.85,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,20.73,-15.49,881.41,Pull_Two_tactor,81.31,682.25,28797.51
2,18,Horizontal,Pull,Two-tactor,Zone,4.27,Male,53.84,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,18.39,-16.21,890.94,Pull_Two_tactor,64.48,644.67,23408.37
2,19,Horizontal,Pull,Worst-axis,Linear,5.96,Male,73.64,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,16.66,10.12,550.55,Pull_Worst_axis,51.2,584.82,23207.44
2,20,Horizontal,Pull,Worst-axis,Linear,8.06,Male,112.51,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,24.42,-44.37,408.77,Pull_Worst_axis,70.45,697.81,27820.7
2,21,Horizontal,Pull,Worst-axis,Linear,10.82,Male,149.78,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,20.19,-12.31,847.47,Pull_Worst_axis,79.96,868.21,28376.94
2,22,Horizontal,Pull,Worst-axis,Zone,12.18,Male,531.12,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,20.56,-6.03,578.1,Pull_Worst_axis,62.76,808.02,31706.95
2,23,Horizontal,Pull,Worst-axis,Zone,5.77,Male,84.07,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,20.34,-10.73,738.36,Pull_Worst_axis,79.94,656.2,24846.83
2,24,Horizontal,Pull,Worst-axis,Zone,4.16,Male,53.87,9.3,7.2,7.5,7.7,8.7,13.7,Horizontal_Pull,,19.64,-7.42,603.71,Pull_Worst_axis,70.95,667.1,24613.43
2,25,Vertical,Pull,Two-tactor,Zone,10.41,Male,144.58,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,5.89,0.2,180.37,Pull_Two_tactor,15.59,142.22,5426.89
2,26,Vertical,Pull,Two-tactor,Zone,46.36,Male,994.5,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,8.79,-7.24,56.11,Pull_Two_tactor,28.4,348.74,13224.09
2,27,Vertical,Pull,Two-tactor,Zone,13.44,Male,273.69,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,6.78,0.86,396.29,Pull_Two_tactor,17.45,157.67,5245.56
2,28,Vertical,Pull,Two-tactor,Linear,15.28,Male,380.96,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,8.03,8.66,92.34,Pull_Two_tactor,25.43,174.61,6731.87
2,29,Vertical,Pull,Two-tactor,Linear,3.14,Male,67.09,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,8.42,5.91,314.06,Pull_Two_tactor,21.22,192.03,7241.87
2,30,Vertical,Pull,Two-tactor,Linear,33.83,Male,1101.33,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,7.99,2.04,304.38,Pull_Two_tactor,19.82,185.73,6811.67
2,31,Vertical,Pull,Worst-axis,Zone,8.72,Male,322.82,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,7.74,0.7,-95.28,Pull_Worst_axis,20.47,183.34,5988.49
2,32,Vertical,Pull,Worst-axis,Zone,5.22,Male,159.26,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,10.14,0.66,496.52,Pull_Worst_axis,31.88,278.68,10463.79
2,33,Vertical,Pull,Worst-axis,Zone,39.52,Male,978.77,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,9.79,-4.12,345.91,Pull_Worst_axis,23.49,239.03,7775.5
2,34,Vertical,Pull,Worst-axis,Linear,128.7,Male,6443.33,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,9.05,-3.84,364.44,Pull_Worst_axis,27.72,261.95,9467.28
2,35,Vertical,Pull,Worst-axis,Linear,12.81,Male,231.99,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,10.73,-2.75,392.41,Pull_Worst_axis,27.83,275.56,10520.22
2,36,Vertical,Pull,Worst-axis,Linear,10.79,Male,156.89,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Pull,,10.62,-5.66,210.68,Pull_Worst_axis,26.22,237.37,8612.08
2,37,Vertical,Push,Worst-axis,Zone,9.04,Male,169.78,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,9.62,-6.47,575.49,Push_Worst_axis,25.22,229.5,7988.76
2,38,Vertical,Push,Worst-axis,Zone,13.9,Male,362.25,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,8.62,3.86,573.93,Push_Worst_axis,24.44,142.49,5708.18
2,39,Vertical,Push,Worst-axis,Zone,28.1,Male,618.4,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,11.48,0.7,456.12,Push_Worst_axis,32.38,289.42,9748.18
2,40,Vertical,Push,Worst-axis,Linear,16.26,Male,531.49,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,12.58,1.85,476.98,Push_Worst_axis,33.84,289.49,10359.99
2,41,Vertical,Push,Worst-axis,Linear,137.03,Male,3970.7,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,12.12,6.13,477.99,Push_Worst_axis,36.85,286.12,9405.22
2,42,Vertical,Push,Worst-axis,Linear,34.23,Male,831.1,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,12,-11.33,746.32,Push_Worst_axis,25.94,221.2,8645.98
2,43,Vertical,Push,Two-tactor,Zone,11.58,Male,242.67,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,10.75,17.18,587.41,Push_Two_tactor,28.41,243.38,8470.7
2,44,Vertical,Push,Two-tactor,Zone,15.44,Male,452.76,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,9.16,1.9,418.21,Push_Two_tactor,38.92,366.57,13829.56
2,45,Vertical,Push,Two-tactor,Zone,5.99,Male,154.4,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,11.65,17.99,665.19,Push_Two_tactor,29.21,236.56,9219.93
2,46,Vertical,Push,Two-tactor,Linear,12.65,Male,343.49,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,13.73,-10.38,669.15,Push_Two_tactor,37.34,336.22,11264.08
2,47,Vertical,Push,Two-tactor,Linear,38.43,Male,1123.68,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,12.88,21.23,41.06,Push_Two_tactor,31.74,328.03,11454.73
2,48,Vertical,Push,Two-tactor,Linear,18.93,Male,479.98,9.3,7.2,7.5,7.7,8.7,13.7,Vertical_Push,,9.24,4.68,1282.62,Push_Two_tactor,32.71,302.94,11024.91
3,1,Vertical,Push,Two-tactor,Linear,22.49,Male,288.03,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,13.07,-3.88,58.73,Push_Two_tactor,37.75,433.26,18711.97
3,2,Vertical,Push,Two-tactor,Linear,66.02,Male,778.85,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,10.78,-4.82,568.98,Push_Two_tactor,38.03,483.43,21453.21
3,3,Vertical,Push,Two-tactor,Linear,31.13,Male,387.91,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,15.83,13.27,2260.06,Push_Two_tactor,42.84,529.1,22462.48
3,4,Vertical,Push,Two-tactor,Zone,38.15,Male,546.77,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,21.04,-21.84,1650.71,Push_Two_tactor,69.33,1013.52,43589.59
3,5,Vertical,Push,Two-tactor,Zone,93.92,Male,1172.3,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,15.11,-9.23,957.88,Push_Two_tactor,38.89,562.54,20957.39
3,6,Vertical,Push,Two-tactor,Zone,10.78,Male,160.38,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,12.29,-2.99,844.87,Push_Two_tactor,40.53,501.79,20023.75
3,7,Vertical,Push,Worst-axis,Linear,76.94,Male,1438.51,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,17.11,-4.69,1337.46,Push_Worst_axis,58.25,805.97,35056.53
3,8,Vertical,Push,Worst-axis,Linear,51.04,Male,1044.62,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,15.41,-30.77,1228.03,Push_Worst_axis,45.23,577.49,28176.68
3,9,Vertical,Push,Worst-axis,Linear,16.95,Male,236.38,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,14.91,-0.18,1041.13,Push_Worst_axis,43.53,589.54,21152.73
3,10,Vertical,Push,Worst-axis,Zone,34.13,Male,335.68,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,14.54,6.05,1397.04,Push_Worst_axis,70.39,649.33,34919.96
3,11,Vertical,Push,Worst-axis,Zone,10.77,Male,190.51,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,12.69,-5.46,1110.48,Push_Worst_axis,41.79,592.81,21019.89
3,12,Vertical,Push,Worst-axis,Zone,15.66,Male,299.93,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Push,,18.32,-4.28,1545.07,Push_Worst_axis,92.59,988.68,35011.31
3,13,Vertical,Pull,Worst-axis,Linear,16.74,Male,199.91,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,12.32,-8.44,1013.56,Pull_Worst_axis,37.63,520.02,24103.6
3,14,Vertical,Pull,Worst-axis,Linear,11.24,Male,179.68,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,15.08,-9.56,1184.57,Pull_Worst_axis,86.99,974.13,44446.5
3,15,Vertical,Pull,Worst-axis,Linear,15.56,Male,217.86,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,17.52,10.01,1217.96,Pull_Worst_axis,67.87,996.38,42087.93
3,16,Vertical,Pull,Worst-axis,Zone,9.72,Male,139.11,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,13.46,-17.68,347.97,Pull_Worst_axis,42.3,579.85,19321.34
3,17,Vertical,Pull,Worst-axis,Zone,21.06,Male,328.29,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,14.01,-2.66,733.49,Pull_Worst_axis,46.02,697.07,24516.22
3,18,Vertical,Pull,Worst-axis,Zone,12.58,Male,236.55,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,10.94,-1.33,772.19,Pull_Worst_axis,36.79,475.67,17265.57
3,19,Vertical,Pull,Two-tactor,Linear,59.65,Male,1012.41,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,16.83,-19.81,1588.75,Pull_Two_tactor,57.86,887.99,36551.33
3,20,Vertical,Pull,Two-tactor,Linear,15.29,Male,228.73,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,16.8,-19.49,1370.4,Pull_Two_tactor,41.16,612.06,25387.34
3,21,Vertical,Pull,Two-tactor,Linear,18.52,Male,436.42,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,20.59,-28.08,2690.73,Pull_Two_tactor,104.83,1063.58,41247.87
3,22,Vertical,Pull,Two-tactor,Zone,23.75,Male,516.29,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,26.05,-3.67,2565.14,Pull_Two_tactor,82.67,1142.2,41320.2
3,23,Vertical,Pull,Two-tactor,Zone,14.41,Male,202.24,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,17.69,1.6,629.6,Pull_Two_tactor,71.12,770.99,31975.93
3,24,Vertical,Pull,Two-tactor,Zone,10.8,Male,224.38,8.6,4.5,4.5,8.7,6.9,11.1,Vertical_Pull,,19.47,-39.62,774.54,Pull_Two_tactor,68.26,1007.49,38035.27
3,25,Horizontal,Pull,Worst-axis,Zone,12.31,Male,202.56,8.6,4.5,4.5,8.7,6.9,11.1,Horizontal_Pull,,9.42,-8.72,462.5,Pull_Worst_axis,37.51,339.63,13343.2
3,26,Horizontal,Pull,Worst-axis,Zone,12.99,Male,189.66,8.6,4.5,4.5,8.7,6.9,11.1,Horizontal_Pull,,8.67,-3.16,296.08,Pull_Worst_axis,29.32,280.41,11485.55
